381 1002.229069 9.203E-21 1.000E+00.08700.090  178.69010.820.000000             V7         GROUND 13  4 10       12  3 10      652000 1 1 1 0 0 0   189.0  175.0
381 1002.274051 1.159E-22 5.012E-01.08700.090  936.56460.820.000000             V7         GROUND 31  4 27       31  3 29      452000 1 1 1 0 0 0   189.0  189.0
381 1002.505537 3.539E-22 2.124E+00.08700.090  997.24300.820.000000             V7         GROUND 30  7 23       30  6 25      452000 1 1 1 0 0 0   183.0  183.0
381 1002.590340 4.502E-22 2.137E+00.08700.090  942.12260.820.000000             V7         GROUND 29  7 23       29  6 23      452000 1 1 1 0 0 0   177.0  177.0
381 1002.658645 2.529E-20 7.459E+00.08700.090  114.44440.820.000000             V7         GROUND  8  5  4        7  4  4      652000 1 1 1 0 0 0    51.0   45.0
381 1002.658645 1.084E-20 3.197E+00.08700.090  114.44480.820.000000             V7         GROUND  8  5  3        7  4  3      652000 1 1 1 0 0 0    51.0   45.0
381 1002.869369 1.053E-21 4.994E+00.08700.090  941.81770.820.000000             V7         GROUND 29  7 22       29  6 24      452000 1 1 1 0 0 0   177.0  177.0
381 1002.875999 1.266E-22 2.517E-01.08700.090  666.94130.820.000000             V7         GROUND 18 10  9       19  9 11      452000 1 1 1 0 0 0   111.0  117.0
381 1002.875999 1.266E-22 1.079E-01.08700.090  666.94130.820.000000             V7         GROUND 18 10  8       19  9 10      452000 1 1 1 0 0 0   259.0  273.0
381 1002.911964 8.988E-23 2.347E-02.08700.090  237.89740.820.000000            V10         GROUND 17  6 11       16  1 16      452000 1 1 1 0 0 0   105.0   99.0
381 1003.034054 1.326E-21 5.025E+00.08700.090  888.47130.820.000000             V7         GROUND 28  7 22       28  6 22      452000 1 1 1 0 0 0   171.0  171.0
381 1003.211455 8.651E-21 9.889E-01.08700.090  203.43400.820.000000             V7         GROUND 14  4 10       13  3 10      652000 1 1 1 0 0 0   203.0  189.0
381 1003.221605 5.693E-22 2.156E+00.08700.090  888.26630.820.000000             V7         GROUND 28  7 21       28  6 23      452000 1 1 1 0 0 0   171.0  171.0
381 1003.403460 3.963E-22 8.224E-02.08700.090   64.71980.820.000000             V7         GROUND  9  3  6        8  0  8      652000 1 1 1 0 0 0    57.0   51.0
381 1003.435422 4.086E-21 4.578E-01.08700.090  237.89740.820.000000             V7         GROUND 17  2 16       16  1 16      552000 1 1 1 0 0 0   245.0  231.0
381 1003.436092 7.095E-22 2.168E+00.08700.090  836.72390.820.000000             V7         GROUND 27  7 21       27  6 21      452000 1 1 1 0 0 0   165.0  165.0
381 1003.537348 5.081E-23 3.044E-01.08700.090  942.81100.820.000000             V7         GROUND 23 11 13       24 10 15      452000 1 1 1 0 0 0   141.0  147.0
381 1003.537348 1.186E-22 7.105E-01.08700.090  942.81100.820.000000             V7         GROUND 23 11 12       24 10 14      452000 1 1 1 0 0 0   141.0  147.0
381 1003.559969 1.657E-21 5.062E+00.08700.090  836.58850.820.000000             V7         GROUND 27  7 20       27  6 22      452000 1 1 1 0 0 0   165.0  165.0
381 1003.575234 1.259E-20 6.263E+00.08700.090  412.55370.820.000000             V7         GROUND 21  3 18       20  2 18      552000 1 1 1 0 0 0   129.0  123.0
381 1003.792246 2.880E-22 1.056E-01.08700.090  329.64800.820.000000             V7         GROUND 19  3 17       19  0 19      552000 1 1 1 0 0 0   117.0  117.0
381 1003.802722 2.042E-21 5.086E+00.08700.090  786.87090.820.000000             V7         GROUND 26  7 20       26  6 20      452000 1 1 1 0 0 0   159.0  159.0
381 1003.883047 8.757E-22 2.181E+00.08700.090  786.78320.820.000000             V7         GROUND 26  7 19       26  6 21      452000 1 1 1 0 0 0   159.0  159.0
381 1003.998285 1.383E-22 1.221E-01.08700.090  418.89560.820.000000             V7         GROUND 12  9  3       13  8  5      452000 1 1 1 0 0 0    75.0   81.0
381 1003.998285 3.227E-22 2.850E-01.08700.090  418.89560.820.000000             V7         GROUND 12  9  4       13  8  6      452000 1 1 1 0 0 0    75.0   81.0
381 1004.009602 8.657E-21 2.303E+00.08700.090  202.57840.820.000000             V7         GROUND 14  4 11       13  3 11      652000 1 1 1 0 0 0    87.0   81.0
381 1004.011500 6.424E-21 1.889E+00.08700.090  261.82280.820.000000             V7         GROUND 17  3 15       16  2 15      552000 1 1 1 0 0 0   105.0   99.0
381 1004.039809 4.845E-21 8.257E-01.08700.090  356.50510.820.000000             V7         GROUND 20  2 18       19  1 18      552000 1 1 1 0 0 0   287.0  273.0
381 1004.139023 1.067E-21 2.189E+00.08700.090  738.90460.820.000000             V7         GROUND 25  7 19       25  6 19      452000 1 1 1 0 0 0   153.0  153.0
381 1004.190099 2.490E-21 5.107E+00.08700.090  738.84890.820.000000             V7         GROUND 25  7 18       25  6 20      452000 1 1 1 0 0 0   153.0  153.0
381 1004.275333 3.679E-21 1.048E+00.08700.090  266.70490.820.000000             V7         GROUND 18  1 17       17  0 17      552000 1 1 1 0 0 0   111.0  105.0
381 1004.424629 2.465E-20 7.009E+00.08700.090  129.11220.820.000000             V7         GROUND  9  5  4        8  4  4      652000 1 1 1 0 0 0    57.0   51.0
381 1004.425661 1.056E-20 3.003E+00.08700.090  129.11130.820.000000             V7         GROUND  9  5  5        8  4  5      652000 1 1 1 0 0 0    57.0   51.0
381 1004.449086 2.999E-21 5.121E+00.08700.090  692.81800.820.000000             V7         GROUND 24  7 18       24  6 18      452000 1 1 1 0 0 0   147.0  147.0
381 1004.480892 1.285E-21 2.194E+00.08700.090  692.78340.820.000000             V7         GROUND 24  7 17       24  6 19      452000 1 1 1 0 0 0   147.0  147.0
381 1004.603340 1.850E-22 4.242E-02.08700.090  436.44350.820.000000             V7         GROUND 22  2 20       22  1 22      552000 1 1 1 0 0 0   315.0  315.0
381 1004.617358 8.022E-21 2.279E+00.08700.090  229.58190.820.000000             V7         GROUND 15  4 11       14  3 11      652000 1 1 1 0 0 0    93.0   87.0
381 1004.634862 2.693E-22 3.278E-02.08700.090  229.47130.820.000000             V7         GROUND 15  4 12       15  1 14      652000 1 1 1 0 0 0   217.0  217.0
381 1004.699766 3.176E-22 9.771E-02.08700.090  258.77540.820.000000             V7         GROUND 16  4 13       16  1 15      552000 1 1 1 0 0 0    99.0   99.0
381 1004.736199 1.530E-21 2.198E+00.08700.090  648.60560.820.000000             V7         GROUND 23  7 17       23  6 17      452000 1 1 1 0 0 0   141.0  141.0
381 1004.753184 1.288E-22 9.833E-02.08700.090  632.16050.820.000000             V7         GROUND 17 10  8       18  9 10      452000 1 1 1 0 0 0   245.0  259.0
381 1004.753184 1.288E-22 2.294E-01.08700.090  632.16050.820.000000             V7         GROUND 17 10  7       18  9  9      452000 1 1 1 0 0 0   105.0  111.0
381 1004.753329 2.161E-22 5.737E-02.08700.090  201.83460.820.000000             V7         GROUND 14  4 11       14  1 13      652000 1 1 1 0 0 0    87.0   87.0
