 31 1100.588200 2.208E-25 2.122E-02.07320.093 1557.62900.810.000000          1 0 1          0 0 1 32  6 27       32  5 28      4645503751 8 2 4 0    65.0   65.0
 31 1100.596500 6.183E-25 5.613E-02.07140.096 1518.88180.800.000000          2 0 0          1 0 0 28  5 23       29  4 26      4665503751 6 2 4 0    57.0   59.0
 31 1100.614800 3.975E-24 1.657E-01.07540.102 1290.97670.780.000000          2 0 0          1 0 0 20  2 18       19  3 17      4665503751 6 2 4 0    41.0   39.0
 31 1100.633700 1.440E-24 1.136E-01.07020.096 1529.35260.810.000000          1 0 1          0 0 1 34  3 32       33  2 31      4665503751 6 2 4 0    69.0   67.0
 31 1100.635800 1.029E-24 1.461E-01.07570.104 1485.61510.780.000000          1 2 0          0 2 0 15  1 15       14  0 14      0065501412 6 2 4 0    31.0   29.0
 31 1100.655560 4.348E-23 4.388E-02.06960.093  660.38600.83-.000700          1 0 0          0 0 0 39  2 38       38  3 35      0065501412 4 2 2 1    79.0   77.0
 31 1100.660300 2.359E-25 1.343E-01.06950.086 1973.97520.830.000000          2 0 0          1 0 0 41  7 35       42  6 36      4665503951 6 2 4 0    83.0   85.0
 31 1100.674700 7.510E-25 1.304E-01.07400.102 1603.64780.790.000000          1 2 0          0 2 0 22  1 21       21  2 20      0065501412 6 2 4 0    45.0   43.0
 31 1100.678700 1.712E-25 3.152E-01.06780.081 2289.43460.760.000000          1 1 0          0 1 0 59  6 54       58  7 51      0042201412 8 2 1 0   119.0  117.0
 31 1100.679630 3.425E-23 8.931E-03.07290.100  283.67940.79-.000700          1 0 0          0 0 0 24  3 21       25  2 24      0065501412 4 2 2 1    49.0   51.0
 31 1100.682100 2.444E-25 2.130E-02.07360.094 1531.06190.810.000000          1 0 1          0 0 1 31  6 25       31  5 26      4645503751 8 2 4 0    63.0   63.0
 31 1100.695800 1.140E-25 1.275E-01.06890.086 2149.12690.760.000000          2 0 0          1 0 0 49  3 47       48  4 44      4645203751 8 2 1 0    99.0   97.0
 31 1100.703400 6.416E-26 6.360E-03.07330.092 1529.57000.750.000000          2 0 0          0 0 1 27  6 22       26  8 19      4655503751 5 2 3 0    55.0   53.0
 31 1100.717200 1.010E-24 2.551E-02.07060.092 1317.47400.810.000000          0 1 1          0 1 0 38  5 34       37  3 35      0055501412 5 2 3 0    77.0   75.0
 31 1100.718200 1.352E-25 5.021E-03.07740.097 1245.98060.720.000000          0 0 2          0 0 1 18  7 11       17  5 12      4655503751 5 2 3 0    37.0   35.0
 31 1100.732500 6.231E-24 3.314E-02.07870.105  765.56410.770.000000          1 1 0          0 1 0 12  1 11       12  0 12      0055501412 6 2 4 0    25.0   25.0
 31 1100.734200 1.471E-24 2.542E-01.06910.084 1760.62770.760.000000          1 1 0          0 1 0 48  5 43       47  6 42      0045201412 8 2 1 0    97.0   95.0
 31 1100.739520 4.109E-22 2.056E-01.07080.096  469.45630.81-.000700          1 0 0          0 0 0 31  4 28       30  5 25      0065501412 4 2 2 1    63.0   61.0
 31 1100.749200 1.990E-25 2.219E-01.07520.103 1967.08230.780.000000          2 1 0          1 1 0 20  1 19       19  2 18      0065501412 6 2 4 0    41.0   39.0
 31 1100.751100 1.174E-23 2.208E-03.08050.102   93.79630.71-.000700          0 0 1          0 0 0 13  5  8       12  3  9      0065501412 4 2 2 1    27.0   25.0
 31 1100.760660 7.124E-24 1.590E-03.07790.099  193.90700.72-.000700          0 0 1          0 0 0 18  6 13       18  4 14      0065501412 4 2 2 1    37.0   37.0
 31 1100.772190 2.889E-23 1.114E-02.06770.098  428.58040.78-.000700          0 0 1          0 0 0 33  2 31       32  0 32      0065501412 4 2 2 1    67.0   65.0
 31 1100.778300 1.380E-24 4.086E-02.08020.103 1134.55420.770.000000          1 0 1          0 0 1 13  4  9       12  3 10      4665503751 6 2 4 0    27.0   25.0
 31 1100.783900 1.417E-25 2.036E-02.07130.091 1652.69280.780.000000          1 0 1          1 0 0 34  7 28       33  5 29      4655503751 5 2 3 0    69.0   67.0
 31 1100.787800 8.529E-25 2.533E-01.06860.082 1884.35160.760.000000          1 1 0          0 1 0 51  5 47       50  6 44      0042201412 8 2 1 0   103.0  101.0
 31 1100.827700 7.427E-25 1.626E-01.06470.091 1791.60970.860.000000          0 0 2          0 0 1 44  2 42       43  0 43      4655503751 5 2 3 0    89.0   87.0
 31 1100.830500 1.450E-24 3.206E-01.06630.092 1788.95590.840.000000          1 0 1          0 0 1 43  1 42       42  2 41      4665503751 6 2 4 0    87.0   85.0
 31 1100.833500 4.375E-25 4.504E-01.06930.085 2123.48900.760.000000          2 0 0          1 0 0 47  5 43       46  6 40      4645203751 8 2 1 0    95.0   93.0
 31 1100.836000 1.274E-24 3.341E-01.06960.091 1804.20270.830.000000          2 0 0          1 0 0 39  4 36       38  5 33      4665503751 6 2 4 0    79.0   77.0
 31 1100.845200 1.894E-25 2.049E-01.07920.105 1841.91300.770.000000          2 1 0          1 1 0 11  1 11       10  0 10      0065501412 6 2 4 0    23.0   21.0
 31 1100.864800 3.234E-26 1.540E-02.07000.082 1941.95380.850.000000          0 0 2          0 0 1 42  9 33       42  7 36      4605503751 0 2 3 0    85.0   85.0
 31 1100.867700 1.615E-25 7.187E-01.06850.073 2514.43920.76-.000700          1 0 0          0 0 0 73  9 65       72 10 62      0042201412 8 2 1 1   147.0  145.0
 31 1100.871380 1.132E-25 1.014E-01.06800.073 2163.98800.76-.000700          1 0 0          0 0 0 66 10 56       67  9 59      0042201412 8 2 1 1   133.0  135.0
 31 1100.875600 3.969E-25 1.023E-02.07300.103 1181.55340.780.000000          1 0 1          0 0 1 19  2 17       18  1 18      4665503751 6 2 4 0    39.0   37.0
 31 1100.880400 3.135E-24 4.404E-02.08930.106  703.43980.760.000000          1 1 0          0 1 0  3  1  3        2  0  2      0065501412 6 2 4 0     7.0    5.0
 31 1100.884400 1.317E-24 1.902E-01.07360.104 1525.35730.780.000000          1 2 0          0 2 0 18  0 18       17  1 17      0065501412 6 2 4 0    37.0   35.0
