 41 2085.698920 2.843E-25 1.777E-02.08490.111 1308.26910.75-.001191        0 2 0 1        1 0 0 0                    R  7e     466653 6 5 3 1 1 1   153.0  135.0
 41 2086.520300 3.093E-25 1.788E-02.08380.110 1314.94480.75-.001235        0 2 0 1        1 0 0 0                    R  8e     466653 6 5 3 1 1 1   171.0  153.0
 41 2087.340130 3.306E-25 1.795E-02.08270.108 1322.45490.75-.001279        0 2 0 1        1 0 0 0                    R  9e     466653 6 5 3 1 1 1   189.0  171.0
 41 2088.158410 3.488E-25 1.802E-02.08170.107 1330.79930.75-.001323        0 2 0 1        1 0 0 0                    R 10e     466653 6 5 3 1 1 1   207.0  189.0
 41 2088.975100 3.637E-25 1.809E-02.08070.106 1339.97800.75-.001367        0 2 0 1        1 0 0 0                    R 11e     466653 6 5 3 1 1 1   225.0  207.0
 41 2089.790190 3.746E-25 1.813E-02.07980.104 1349.99100.75-.001411        0 2 0 1        1 0 0 0                    R 12e     466653 6 5 3 1 1 1   243.0  225.0
 41 2090.603640 3.822E-25 1.817E-02.07900.103 1360.83810.75-.001455        0 2 0 1        1 0 0 0                    R 13e     466653 6 5 3 1 1 1   261.0  243.0
 41 2091.415420 3.863E-25 1.820E-02.07820.102 1372.51930.75-.001499        0 2 0 1        1 0 0 0                    R 14e     466653 6 5 3 1 1 1   279.0  261.0
 41 2092.225510 3.871E-25 1.822E-02.07740.101 1385.03470.75-.001543        0 2 0 1        1 0 0 0                    R 15e     466653 6 5 3 1 1 1   297.0  279.0
 41 2093.033860 3.851E-25 1.825E-02.07670.100 1398.38400.75-.001587        0 2 0 1        1 0 0 0                    R 16e     466653 6 5 3 1 1 1   315.0  297.0
 41 2093.840460 3.802E-25 1.827E-02.07610.099 1412.56730.75-.001630        0 2 0 1        1 0 0 0                    R 17e     466653 6 5 3 1 1 1   333.0  315.0
 41 2094.645260 3.726E-25 1.829E-02.07540.098 1427.58440.75-.001674        0 2 0 1        1 0 0 0                    R 18e     466653 6 5 3 1 1 1   351.0  333.0
 41 2095.448230 3.625E-25 1.829E-02.07490.097 1443.43540.75-.001718        0 2 0 1        1 0 0 0                    R 19e     466653 6 5 3 1 1 1   369.0  351.0
 41 2096.249330 3.504E-25 1.830E-02.07430.096 1460.12010.75-.001762        0 2 0 1        1 0 0 0                    R 20e     466653 6 5 3 1 1 1   387.0  369.0
 41 2097.048510 3.367E-25 1.831E-02.07380.095 1477.63840.75-.001806        0 2 0 1        1 0 0 0                    R 21e     466653 6 5 3 1 1 1   405.0  387.0
 41 2097.845750 3.214E-25 1.831E-02.07340.094 1495.99030.75-.001850        0 2 0 1        1 0 0 0                    R 22e     466653 6 5 3 1 1 1   423.0  405.0
 41 2098.640990 3.052E-25 1.832E-02.07300.093 1515.17560.75-.001894        0 2 0 1        1 0 0 0                    R 23e     466653 6 5 3 1 1 1   441.0  423.0
 41 2099.434190 2.879E-25 1.832E-02.07260.092 1535.19430.75-.001938        0 2 0 1        1 0 0 0                    R 24e     466653 6 5 3 1 1 1   459.0  441.0
 41 2100.225310 2.701E-25 1.831E-02.07220.092 1556.04630.75-.001982        0 2 0 1        1 0 0 0                    R 25e     466653 6 5 3 1 1 1   477.0  459.0
 41 2101.014310 2.524E-25 1.834E-02.07190.091 1577.73140.75-.002026        0 2 0 1        1 0 0 0                    R 26e     466653 6 5 3 1 1 1   495.0  477.0
 41 2101.801130 2.343E-25 1.834E-02.07160.090 1600.24960.75-.002070        0 2 0 1        1 0 0 0                    R 27e     466653 6 5 3 1 1 1   513.0  495.0
